Geo_Type_Name,Start_Date,Data_Value
Citywide,01/01/2013,6.1
Citywide,06/01/2011,11.46
CD,12/01/2017,8.48
CD,12/01/2008,12.26
CD,12/01/2013,11.78
CD,01/01/2019,6.39
CD,12/01/2017,8.27
UHF42,12/01/2008,32.91
UHF42,12/01/2008,32.48
UHF42,12/01/2013,29.9
UHF42,12/01/2017,28.11
CD,12/01/2008,31.17
CD,12/01/2010,28.32
CD,06/01/2014,19.66
CD,12/01/2018,24.82
CD,01/01/2020,19.13
CD,12/01/2010,25
CD,12/01/2008,12.64
CD,12/01/2008,13.65
CD,06/01/2015,30.24
CD,06/01/2015,29.68
CD,06/01/2019,28.49
CD,06/01/2015,17.23
CD,12/01/2012,30.54
CD,12/01/2009,29.22
CD,06/01/2015,20.15
CD,06/01/2019,19.94
CD,06/01/2014,17.11
CD,12/01/2010,24.66
CD,06/01/2021,29.61
CD,06/01/2021,28.92
CD,06/01/2021,28.37
CD,06/01/2013,18.47
CD,06/01/2012,18.97
CD,06/01/2013,18.09
Borough,12/01/2009,27.17
Borough,12/01/2013,19.95
UHF42,12/01/2008,30.46
CD,12/01/2013,12.04
CD,12/01/2017,8.23
CD,12/01/2008,11.71
CD,12/01/2017,7.87
CD,01/01/2019,6.11
CD,12/01/2008,13.67
CD,12/01/2013,12.1
UHF42,12/01/2013,28.3
UHF42,12/01/2017,24.33
UHF42,12/01/2013,27.93
UHF42,12/01/2017,26.75
CD,12/01/2013,11.04
CD,12/01/2013,11.67
CD,12/01/2011,31.4
CD,12/01/2011,19.08
CD,06/01/2015,28.79
CD,06/01/2019,28.62
CD,06/01/2015,27.11
CD,06/01/2019,24.4
CD,06/01/2015,25.84
CD,06/01/2019,24.56
UHF42,01/01/2015,9.1
UHF42,01/02/2012,12.4
UHF42,01/02/2012,5.2
UHF42,01/02/2012,15
UHF42,01/01/2015,10
UHF42,01/02/2012,1.3
UHF42,01/01/2015,0.7
UHF42,01/02/2012,15.8
UHF42,01/01/2015,9.8
UHF42,01/02/2012,118.08
UHF42,01/01/2015,87.1
CD,06/01/2019,18.11
CD,12/01/2012,23.09
CD,12/01/2009,20.15
CD,06/01/2015,14.29
CD,12/01/2019,21.19
CD,06/01/2019,23.54
CD,12/01/2019,32.14
CD,12/01/2010,26.01
CD,06/01/2014,17.1
CD,01/01/2015,21.35
UHF42,01/02/2012,2.6
CD,06/01/2017,22.43
CD,12/01/2016,30.22
CD,06/01/2020,16.16
CD,12/01/2015,29.02
CD,06/01/2016,22.17
CD,12/01/2020,25.31
CD,12/01/2011,31.1
CD,06/01/2019,27.51
CD,06/01/2015,31.01
CD,06/01/2019,27.86
CD,06/01/2019,28.47
Borough,01/01/2015,2.8
UHF42,01/01/2015,1.4
Borough,01/02/2012,4.8
UHF42,01/01/2015,98.1
Borough,01/02/2012,40.83
Borough,01/01/2015,34.8
CD,06/01/2019,24.82
CD,06/01/2015,31.83
CD,06/01/2015,27.21
CD,06/01/2019,24.93
CD,06/01/2019,23.26
CD,12/01/2019,32.25
CD,12/01/2012,25.71
CD,06/01/2019,15.78
CD,12/01/2019,25.34
CD,12/01/2012,33.12
CD,12/01/2009,33.43
CD,06/01/2019,22.5
CD,12/01/2019,31.53
CD,12/01/2017,8.77
CD,12/01/2017,8.74
CD,01/01/2019,6.6
CD,12/01/2017,8.37
CD,01/01/2019,6.91
Borough,12/01/2012,19.86
Borough,01/01/2021,16.54
Borough,12/01/2014,25.26
Borough,01/01/2017,18.46
Borough,01/01/2021,16.68
UHF42,12/01/2011,17.22
Borough,12/01/2011,20.99
Borough,12/01/2011,20.56
Borough,12/01/2015,23.38
Borough,06/01/2016,13.62
UHF42,06/01/2010,14.28
UHF42,06/01/2011,14.26
UHF42,06/01/2016,9.96
Borough,12/01/2015,22.28
Borough,12/01/2020,22.74
Borough,06/01/2011,18.14
Borough,06/01/2010,18.23
CD,12/01/2008,15.31
CD,12/01/2013,13.34
CD,12/01/2017,8.65
CD,01/01/2019,7.24
CD,12/01/2008,14.56
CD,12/01/2013,12.77
CD,06/01/2012,24.26
CD,06/01/2013,23.31
CD,12/31/2015,24
CD,01/01/2018,22.4
Borough,12/01/2020,19.92
Borough,06/01/2016,14.92
CD,12/01/2013,11.95
CD,12/01/2017,7.99
CD,12/01/2008,14.53
CD,12/01/2013,13.03
UHF42,12/01/2008,28.21
UHF42,12/01/2013,22.42
UHF42,12/01/2017,21.31
UHF42,01/01/2019,13.5
UHF42,12/01/2020,18.02
CD,12/01/2008,27.95
CD,12/01/2017,8.3
CD,01/01/2019,7.17
CD,01/01/2019,6.97
CD,12/01/2008,15.14
CD,12/01/2008,15.33
CD,12/01/2013,14.42
CD,12/01/2017,9.77
CD,01/01/2019,8.03
CD,12/01/2017,8.1
CD,01/01/2019,6.66
CD,12/01/2013,11.71
CD,12/01/2008,34.45
CD,12/01/2010,31.66
CD,06/01/2014,23.64
CD,01/01/2020,20.95
CD,01/01/2015,20.72
CD,12/01/2018,21.82
CD,01/01/2020,17.94
UHF42,01/01/2005,20.6
UHF42,01/01/2005,28.2
UHF42,01/01/2005,27.6
CD,06/01/2021,29.14
CD,06/01/2021,18.63
CD,06/01/2012,14.81
CD,06/01/2013,14.22
CD,12/31/2015,16.04
UHF42,06/01/2018,13.3
UHF42,06/01/2020,13.15
UHF42,06/01/2017,14.87
UHF42,12/01/2016,26.33
UHF42,12/01/2013,30.2
UHF42,12/01/2008,38.68
UHF42,12/01/2013,33.42
UHF42,12/01/2017,28.57
UHF42,01/01/2019,22.13
CD,06/01/2021,10.7
UHF42,06/01/2009,10.6
UHF42,12/01/2010,13.92
CD,12/01/2008,13.67
CD,12/01/2013,12.01
CD,01/01/2019,6.68
UHF42,12/01/2008,30.17
UHF42,12/01/2013,27.68
UHF42,12/01/2017,25.76
UHF42,12/01/2013,24.97
UHF42,12/01/2017,26.16
CD,12/01/2008,27.13
CD,12/01/2010,24.81
CD,06/01/2014,17.33
CD,01/01/2015,21.41
CD,12/01/2018,22.02
CD,01/01/2020,18.18
CD,12/01/2008,14.75
CD,12/01/2018,24.72
CD,01/01/2020,18.4
CD,12/01/2008,27.03
CD,12/01/2010,25.87
CD,06/01/2014,17.27
CD,01/01/2015,21.66
CD,12/01/2018,26.84
CD,01/01/2020,19.72
CD,06/01/2012,26.63
CD,06/01/2013,24.41
CD,06/01/2013,25.09
CD,06/01/2013,31.87
CD,06/01/2012,35.25
CD,06/01/2012,27.74
CD,06/01/2021,27.87
CD,06/01/2021,18.03
CD,12/31/2015,19.79
CD,01/01/2018,20.45
CD,06/01/2012,29.25
CD,06/01/2013,27.81
CD,12/31/2015,26.27
Borough,06/01/2017,21.33
Borough,06/01/2018,19.67
UHF42,12/01/2008,27.25
UHF42,12/01/2017,19.73
UHF42,01/01/2019,13.5
UHF42,12/01/2017,24.2
CD,12/01/2008,14.15
CD,12/01/2013,13.5
CD,01/01/2019,8.43
CD,01/01/2019,5.88
CD,12/01/2017,7.87
CD,01/01/2019,7.21
CD,12/01/2008,12.98
CD,12/01/2017,8.43
CD,12/01/2008,14.23
CD,12/01/2013,12.96
CD,12/01/2017,9.27
CD,01/01/2019,7.19
CD,12/01/2008,14.43
UHF42,12/01/2013,28.12
UHF42,12/01/2017,22.67
UHF42,01/01/2019,15.7
CD,12/01/2008,28.07
CD,12/01/2010,25.92
CD,06/01/2014,17.46
CD,01/01/2015,21.8
CD,12/01/2018,25.02
CD,01/01/2020,19.14
UHF42,12/01/2013,25.9
UHF42,12/01/2008,24.81
CD,12/01/2008,14.73
CD,12/01/2013,13.38
CD,12/01/2017,8.97
CD,01/01/2019,7.69
CD,06/01/2009,13.15
CD,12/01/2013,13.59
CD,12/01/2017,10.22
CD,01/01/2019,8.61
UHF42,12/01/2017,27.05
UHF42,01/01/2019,18.76
Borough,12/01/2008,38.35
CD,06/01/2019,31.28
CD,06/01/2015,31.2
CD,06/01/2011,19.31
CD,12/01/2015,23.82
CD,06/01/2016,15.13
CD,06/01/2010,21.48
CD,06/01/2011,19.95
CD,06/01/2016,15.98
UHF42,06/01/2020,29.38
UHF42,06/01/2017,30.27
UHF42,06/01/2020,30.45
UHF42,06/01/2018,30.98
UHF42,12/01/2009,30.23
UHF42,06/01/2019,30.14
UHF42,06/01/2015,31.27
UHF42,06/01/2019,25.59
UHF42,06/01/2015,34.07
UHF42,06/01/2015,28.12
CD,12/01/2019,17.49
UHF42,12/01/2010,32.58
CD,01/01/2017,20.3
CD,01/01/2021,16.86
UHF42,01/01/2013,0
UHF42,01/01/2013,0.5
UHF42,01/01/2013,24.9
UHF42,01/01/2013,0.2
UHF42,01/01/2013,10.4
UHF42,01/01/2013,247.9
UHF42,01/01/2013,11.4
CD,12/01/2012,10.84
CD,12/01/2009,10.29
CD,06/01/2015,10.08
CD,12/01/2019,8.16
UHF42,12/01/2011,24.23
Borough,12/01/2011,28.74
UHF42,06/01/2010,23.66
UHF42,06/01/2011,21.95
Borough,12/01/2015,27.51
Borough,06/01/2016,20.56
CD,12/01/2008,14.48
CD,12/01/2013,13.15
CD,12/01/2017,9.05
CD,01/01/2019,7.82
CD,12/01/2013,14.41
CD,06/01/2021,16.19
CD,12/31/2015,25.94
CD,01/01/2018,24.77
Borough,12/01/2020,23.67
Borough,12/01/2009,32.17
Borough,06/01/2020,15.97
UHF42,01/01/2005,16.6
CD,12/01/2017,10.45
CD,01/01/2019,8.42
CD,12/01/2008,15.74
CD,12/01/2013,14.51
CD,12/01/2017,10.27
CD,01/01/2019,9.94
CD,12/01/2010,14.81
CD,12/01/2012,11.06
CD,12/01/2014,11.05
CD,01/01/2017,9.04
CD,01/01/2021,8.47
CD,01/01/2021,7.29
UHF42,01/01/2005,33.8
CD,12/01/2013,12.85
CD,12/01/2017,8.37
CD,12/01/2008,14.08
CD,12/01/2013,12.9
UHF42,12/01/2008,32.54
UHF42,01/01/2019,17.69
UHF42,12/01/2008,29.69
UHF42,12/01/2017,25.81
UHF42,01/01/2019,17.64
UHF42,12/01/2013,27.83
UHF42,12/01/2011,23.42
CD,12/01/2008,16.54
CD,12/01/2013,15.55
CD,12/01/2008,14.65
CD,12/01/2013,12.44
CD,12/01/2017,8
CD,12/01/2008,15.48
CD,12/01/2013,14.89
CD,12/01/2017,10.42
CD,01/01/2019,9.32
CD,01/01/2018,25.71
CD,06/01/2021,19.19
UHF42,12/01/2015,21.54
UHF42,12/01/2020,19.33
UHF42,01/01/2005,11.1
UHF42,01/01/2005,17.2
UHF42,01/01/2005,24.2
CD,12/01/2017,10.74
CD,01/01/2019,9.36
CD,06/01/2020,7.52
UHF34,12/01/2012,22.63
UHF34,12/01/2009,23.43
UHF34,12/01/2012,25.67
UHF34,06/01/2015,14.55
UHF34,06/01/2011,32.7
UHF34,06/01/2016,33.15
UHF34,06/01/2011,32.66
UHF34,06/01/2010,33.01
CD,06/01/2019,33.61
CD,06/01/2015,34.76
Borough,06/01/2009,26.85
Borough,06/01/2010,34.07
Borough,06/01/2011,33.72
Borough,06/01/2016,33.98
Borough,12/01/2014,23.93
Borough,01/01/2017,17.85
Borough,01/01/2021,15.46
Borough,12/01/2012,18.71
Borough,06/01/2009,18.15
Borough,06/01/2020,30.52
Borough,06/01/2009,28.3
CD,12/01/2008,25.95
CD,12/01/2017,21.61
CD,01/01/2019,14.55
CD,12/01/2017,7.82
CD,01/01/2019,5.98
CD,12/01/2017,18.95
CD,01/01/2019,12.95
Borough,01/01/2016,1.1
CD,12/01/2008,25.38
CD,12/01/2013,26.24
CD,01/01/2019,13.59
CD,12/01/2008,23.16
CD,12/01/2013,24.86
CD,12/01/2017,19.88
CD,06/01/2009,29.33
Borough,01/01/2005,23.5
UHF42,01/01/2005,13.3
Borough,01/01/2005,31.3
CD,06/01/2017,10.11
CD,06/01/2018,9.04
CD,12/01/2011,9.34
CD,12/01/2009,10
CD,12/01/2013,9.25
CD,01/01/2021,7.61
CD,12/01/2014,10.3
CD,01/01/2017,8.4
CD,06/01/2009,10.96
CD,12/01/2010,12.75
UHF42,01/01/2005,24.4
UHF42,01/01/2005,25.6
UHF42,01/01/2005,17.1
UHF42,01/01/2005,24
UHF42,01/01/2005,13.4
UHF42,01/01/2005,25.1
Borough,01/01/2005,29.3
Borough,12/01/2016,26.37
Borough,12/01/2016,24.74
Borough,06/01/2015,32.48
CD,12/01/2015,9.65
CD,06/01/2016,9.19
CD,12/01/2019,9.95
CD,06/01/2019,9.92
CD,06/01/2015,9.64
CD,06/01/2014,8.2
CD,01/01/2020,6.5
CD,12/01/2018,7.71
CD,01/01/2019,7.29
UHF42,06/01/2016,17.32
UHF42,12/01/2020,19.18
UHF42,01/01/2005,13.5
CD,12/01/2009,15.77
CD,12/01/2011,14.15
CD,12/01/2013,14.19
CD,12/01/2016,11.05
CD,06/01/2017,11.94
CD,06/01/2020,9.19
CD,12/01/2010,16.99
CD,06/01/2009,16.03
CD,12/01/2012,14.26
CD,01/01/2017,10.92
CD,01/01/2021,8.95
UHF42,01/01/2005,28.6
UHF42,01/01/2005,19.9
CD,06/01/2010,16.12
CD,06/01/2011,15.55
CD,06/01/2016,11.74
CD,12/01/2011,14.24
CD,12/01/2012,16.09
CD,12/01/2009,15.51
CD,06/01/2019,12.47
CD,12/01/2019,12.55
CD,12/01/2010,10.03
CD,12/01/2008,10.54
CD,01/01/2015,8.66
CD,12/01/2018,7.12
UHF42,12/01/2017,9.38
UHF42,01/01/2019,7.44
UHF42,12/01/2017,8.44
CD,06/01/2009,22.83
UHF42,01/01/2005,11.7
UHF42,01/01/2005,13.1
UHF42,01/01/2005,73.2
UHF42,01/01/2005,61.5
CD,12/01/2017,22.76
CD,01/01/2019,15.46
UHF42,01/01/2005,39.8
UHF42,01/01/2005,17.3
CD,12/01/2008,34.22
CD,12/01/2013,30.08
CD,12/01/2017,26.74
CD,12/01/2008,35.2
CD,12/01/2013,29.49
CD,12/01/2017,27.31
CD,01/01/2019,19.22
CD,01/01/2019,16.39
CD,12/01/2011,25.54
CD,06/01/2019,31.62
CD,06/01/2019,26.99
CD,06/01/2015,29.61
CD,06/01/2019,27.47
CD,06/01/2019,30.33
CD,12/01/2012,29.89
CD,06/01/2021,29.7
CD,12/01/2013,11.82
CD,01/01/2019,6.34
CD,01/01/2019,6.65
CD,12/01/2010,21.83
UHF42,01/01/2005,26.8
UHF42,01/01/2005,39
UHF42,01/01/2005,19.2
UHF42,01/01/2005,25.8
CD,12/01/2019,10.03
CD,06/01/2019,9.69
CD,12/01/2009,12.14
CD,12/01/2012,12.77
CD,06/01/2015,11.07
CD,12/01/2019,11.5
CD,06/01/2019,11.07
CD,06/01/2014,9.57
CD,12/01/2008,11.86
CD,12/01/2010,11.58
CD,01/01/2015,9.93
CD,12/01/2018,8.24
UHF42,01/01/2019,6.04
UHF42,12/01/2008,12.56
UHF42,12/01/2013,11.67
UHF42,01/01/2019,6.21
CD,06/01/2013,11.13
CD,06/01/2012,11.22
CD,12/31/2015,8.49
CD,06/01/2021,9.3
CD,01/01/2018,8.97
CD,06/01/2012,12.15
CD,06/01/2013,12.09
CD,12/01/2008,12.03
CD,06/01/2014,10.46
CD,01/01/2015,10.56
CD,06/01/2020,7.21
CD,01/01/2021,8.07
CD,12/01/2014,11.92
CD,01/01/2017,9.77
CD,01/01/2021,7.86
CD,06/01/2016,10.61
UHF42,01/01/2005,27.1
UHF42,01/01/2005,25.2
UHF42,01/01/2005,34.3
UHF42,01/01/2005,24.3
UHF42,01/01/2005,39
UHF42,01/01/2005,19.2
CD,12/01/2020,6.34
CD,12/01/2011,12.31
CD,06/01/2015,11.88
CD,06/01/2019,10.45
CD,12/01/2019,10.4
CD,12/01/2010,11.18
CD,12/01/2008,11.46
CD,06/01/2014,9.07
CD,01/01/2015,9.45
CD,01/01/2020,6.32
CD,12/01/2008,11.43
CD,12/01/2010,11.13
CD,06/01/2014,9.86
UHF42,12/01/2008,12.74
UHF42,12/01/2008,15.3
UHF42,12/01/2013,14.39
UHF42,01/01/2019,8
CD,01/01/2015,9.03
CD,01/01/2020,6.31
UHF42,12/01/2008,13.08
UHF42,01/01/2019,6.31
CD,06/01/2013,11.25
CD,12/31/2015,7.85
CD,12/01/2008,11.96
CD,12/01/2010,11.58
CD,01/01/2015,9.72
CD,12/01/2018,7.89
CD,01/01/2020,6.12
UHF42,12/01/2008,12.26
UHF42,12/01/2013,11.21
UHF42,12/01/2008,12.12
Borough,06/01/2015,30.39
UHF42,06/01/2015,25.06
Borough,12/01/2009,22.16
UHF42,12/01/2009,19.1
UHF42,12/01/2012,22.63
UHF42,06/01/2015,10.77
UHF42,12/01/2019,22.86
Borough,06/01/2015,14.09
Borough,12/01/2019,23.04
Borough,12/01/2012,25.3
Borough,12/01/2014,9.03
Borough,01/01/2021,6.63
Borough,12/01/2010,12.62
Borough,06/01/2009,10.92
Borough,12/01/2012,8.7
Borough,12/01/2012,9.1
Borough,12/01/2010,13.85
UHF42,12/01/2014,8.39
UHF42,01/01/2017,7.02
Borough,01/01/2015,0.7
CD,12/01/2018,9.27
CD,01/01/2020,7.08
CD,01/01/2020,6.3
UHF42,01/01/2019,6.32
UHF42,12/01/2017,8.4
UHF42,12/01/2013,11.51
UHF42,12/01/2008,11.12
UHF42,12/01/2017,8.1
UHF42,01/01/2015,12.9
Borough,12/01/2014,10.93
UHF42,06/01/2019,30.62
UHF42,06/01/2015,29.93
UHF42,06/01/2019,28.62
Borough,06/01/2015,27.77
UHF42,12/01/2012,22.54
UHF42,12/01/2009,26.38
UHF42,06/01/2015,18.15
UHF42,12/01/2019,25.81
Borough,06/01/2015,21.25
Borough,12/01/2009,30.58
Borough,06/01/2019,19.7
UHF42,12/01/2010,14.72
UHF42,12/01/2012,9.83
Borough,01/01/2017,8.72
Borough,12/01/2010,14.76
Borough,06/01/2009,12.55
UHF42,06/01/2009,11.44
UHF42,01/01/2017,8.16
Borough,12/01/2011,10.92
UHF42,01/01/2013,19.7
Borough,01/01/2013,50.6
CD,06/01/2012,12.25
CD,06/01/2013,12.22
Borough,12/01/2019,29.31
UHF42,12/01/2017,9.75
UHF42,12/01/2008,13.49
CD,01/01/2015,9.91
CD,12/01/2010,13.13
CD,06/01/2014,11.68
UHF42,01/01/2019,7.32
UHF42,12/01/2008,13.62
UHF42,12/01/2013,11.94
UHF42,01/01/2019,6.61
UHF42,12/01/2008,14.47
UHF42,12/01/2013,12.51
CD,12/01/2008,11.02
CD,12/01/2010,10.65
CD,01/01/2015,9.16
CD,12/01/2010,12.43
CD,12/01/2008,13.22
CD,06/01/2014,11.09
CD,01/01/2015,10.91
CD,01/01/2020,7.96
CD,12/01/2018,10.61
UHF42,12/01/2014,10.16
UHF42,01/01/2017,7.52
UHF42,06/01/2015,31.29
UHF42,06/01/2019,28.83
UHF42,06/01/2015,29.53
UHF42,06/01/2019,29.64
UHF42,12/01/2009,25.17
UHF42,12/01/2009,22.06
UHF42,12/01/2009,25.25
UHF42,12/01/2012,27.06
UHF42,12/01/2019,22.59
UHF42,06/01/2019,12.17
CD,12/01/2008,23.36
CD,01/01/2015,19.63
CD,12/01/2010,27.57
CD,12/01/2008,29.83
CD,06/01/2014,19.06
CD,01/01/2015,22.9
CD,12/01/2018,24.45
CD,12/01/2008,11.71
CD,12/01/2013,11.38
CD,12/01/2017,8.11
CD,01/01/2019,6.16
CD,12/01/2008,13.48
CD,12/01/2017,8.12
CD,01/01/2019,6.81
CD,12/01/2008,14.72
CD,12/01/2013,13.17
CD,01/01/2019,6.93
CD,12/01/2017,8.43
CD,12/01/2008,14.15
CD,12/01/2013,13.11
CD,12/01/2017,8.36
CD,01/01/2019,7.13
CD,12/01/2008,13.55
CD,12/01/2017,8.14
CD,12/01/2008,13.66
CD,12/01/2013,12.25
CD,12/01/2010,28.05
CD,06/01/2014,19.28
CD,01/01/2021,6.79
CD,12/01/2015,8.14
CD,06/01/2019,8.9
UHF42,01/01/2021,6.55
UHF42,06/01/2009,10.08
UHF42,12/01/2010,11.75
CD,06/01/2009,10.27
CD,12/01/2010,12.59
CD,01/01/2021,6.79
Borough,01/01/2015,2.7
UHF42,01/01/2015,0
UHF42,01/01/2015,14.7
UHF42,01/01/2015,23.6
UHF42,01/01/2015,0.4
UHF42,01/01/2015,0
UHF42,01/01/2015,9.8
UHF42,12/01/2012,8.74
UHF42,06/01/2009,10.44
UHF42,12/01/2010,13.3
UHF42,01/01/2017,7.52
UHF42,12/01/2014,9.12
UHF42,01/01/2015,0.2
UHF42,12/01/2008,13.3
UHF42,12/01/2013,12.05
UHF42,12/01/2017,8.06
UHF42,12/01/2013,14.01
UHF42,01/01/2005,2.8
UHF42,01/01/2005,2.2
UHF42,01/01/2011,2.1
UHF42,01/01/2014,1.57
UHF42,01/01/2014,1.27
UHF42,01/01/2011,1.7
UHF42,01/01/2011,2.7
UHF42,01/01/2011,1.9
UHF42,01/01/2015,0
Borough,01/01/2015,6.3
Borough,01/01/2013,0.8
CD,06/01/2014,10.04
CD,01/01/2015,9.95
CD,06/01/2014,8.94
CD,01/01/2015,9.3
Borough,06/01/2015,15.96
Borough,12/01/2012,24.03
Borough,06/01/2019,13.4
Borough,06/01/2012,33.89
UHF42,06/01/2012,12.43
UHF42,06/01/2013,12.05
UHF42,12/31/2015,15.3
UHF42,01/01/2018,14.48
Borough,06/01/2012,17.02
Borough,12/31/2015,18.42
CD,06/01/2021,9.61
CD,12/31/2015,8.9
CD,01/01/2018,7.93
CD,06/01/2013,10.42
UHF42,12/01/2020,7.06
Borough,06/01/2010,11.96
Borough,12/01/2020,6.89
Borough,12/01/2013,9.09
Borough,01/01/2018,17.73
Borough,06/01/2013,15.91
Borough,06/01/2021,11.46
Borough,06/01/2013,15.75
Borough,06/01/2012,16.27
Borough,06/01/2021,12.83
Borough,01/01/2018,17.83
Borough,12/31/2015,18.48
UHF42,01/01/2015,19.72
UHF42,01/01/2020,16.07
UHF42,06/01/2012,33.23
UHF42,06/01/2013,29.92
Borough,06/01/2013,26.33
UHF42,06/01/2012,12.25
UHF42,06/01/2013,11
UHF42,12/31/2015,21.08
UHF42,06/01/2013,19.9
Borough,01/01/2018,23.43
UHF42,06/01/2014,15.11
CD,12/31/2015,9.53
CD,01/01/2018,8.86
CD,06/01/2021,10.5
CD,12/01/2008,11.64
CD,06/01/2014,9.45
CD,12/01/2010,11.47
CD,01/01/2020,6.56
CD,12/01/2008,12.82
UHF42,06/01/2011,12.14
Borough,12/01/2015,9.45
Borough,06/01/2016,9.49
UHF42,06/01/2010,12.66
UHF42,06/01/2016,8.85
UHF42,12/01/2015,8.71
UHF42,12/01/2011,11.24
Borough,12/01/2016,8.96
Borough,06/01/2017,10.43
Borough,12/31/2015,24.35
Borough,06/01/2012,25.83
UHF42,01/01/2020,16
Borough,12/01/2011,11.32
Borough,06/01/2018,9.74
UHF42,12/01/2009,12.17
UHF42,12/01/2013,9.87
CD,12/01/2010,11.08
CD,12/01/2008,11.55
CD,06/01/2014,9.05
UHF42,12/01/2013,12.75
UHF42,12/01/2017,8.29
CD,01/01/2020,6.28
CD,12/01/2018,7.55
CD,12/01/2008,12.91
CD,06/01/2014,10.46
CD,12/01/2010,12.13
CD,01/01/2015,10.22
CD,12/01/2018,9
CD,01/01/2020,6.73
CD,01/01/2015,9.36
UHF42,12/01/2017,10.07
UHF42,12/01/2013,13.51
UHF42,01/01/2019,7.11
UHF42,12/01/2008,15.02
UHF42,12/01/2008,14.66
UHF42,12/01/2013,12.45
UHF42,01/01/2019,6.71
UHF42,12/01/2017,8
CD,01/01/2015,9.08
CD,12/01/2018,7.14
CD,12/01/2008,10.3
CD,12/01/2010,10.1
CD,06/01/2014,8.63
CD,01/01/2015,8.49
UHF42,12/01/2009,20.13
UHF42,12/01/2012,23.12
UHF42,12/01/2019,21.27
UHF42,06/01/2019,10.39
UHF42,01/01/2021,6.79
UHF42,12/01/2010,14.7
UHF42,06/01/2009,11.33
UHF42,12/01/2012,9.75
UHF42,01/01/2015,8.8
UHF42,06/01/2012,29.24
UHF42,06/01/2013,30.15
UHF42,06/01/2012,33.42
UHF42,06/01/2013,18.74
UHF42,12/31/2015,20.2
UHF42,06/01/2013,15.98
UHF42,06/01/2012,17.13
UHF42,01/01/2018,19.76
UHF42,06/01/2013,18.85
UHF42,06/01/2012,19.41
CD,06/01/2021,10.02
CD,06/01/2012,13.22
CD,12/31/2015,10.21
CD,01/01/2018,9.49
CD,06/01/2021,9.77
CD,01/01/2018,7.96
CD,01/01/2018,6.95
CD,06/01/2021,8.68
UHF42,06/01/2010,12.63
UHF42,12/31/2015,17.93
UHF42,01/01/2018,17.25
UHF42,06/01/2021,12.15
UHF42,12/01/2008,25.26
UHF42,12/01/2010,23.86
UHF42,06/01/2014,15.23
UHF42,01/01/2015,19.71
UHF42,12/01/2018,23.31
UHF42,06/01/2014,15.79
UHF42,12/01/2018,21.71
UHF42,12/01/2008,26.39
UHF42,12/01/2010,24.58
UHF42,01/01/2015,20.91
UHF42,01/01/2020,18.43
Borough,12/01/2013,9.27
Borough,06/01/2017,9.09
Borough,12/01/2016,7.94
Borough,12/01/2011,9.17
Borough,12/01/2011,9.93
Borough,12/01/2009,10.95
UHF42,12/01/2013,8.48
UHF42,06/01/2017,8.54
UHF42,06/01/2018,8.05
UHF42,06/01/2020,6.6
Borough,06/01/2017,9.58
Borough,06/01/2018,8.61
Borough,06/01/2018,8.41
Borough,12/01/2014,10.21
Borough,01/01/2017,7.72
Borough,06/01/2009,10.73
Borough,01/01/2021,6.64
Borough,01/01/2017,7.52
Borough,06/01/2011,11.66
Borough,12/01/2010,22.73
Borough,01/01/2020,17.1
Borough,12/01/2008,24.52
UHF34,06/01/2017,28.98
UHF34,06/01/2009,27.28
UHF34,06/01/2017,26.51
UHF34,06/01/2018,28.41
UHF34,06/01/2020,29.52
UHF34,06/01/2009,25.92
UHF42,12/01/2015,7.6
Borough,06/01/2016,8.32
Borough,12/01/2015,8.42
Borough,01/01/2009,23.1
CD,06/01/2019,33.29
Borough,01/01/2015,2.6
Borough,01/02/2012,4
CD,12/01/2008,10.81
CD,12/01/2013,11.03
CD,12/01/2008,11.23
CD,12/01/2013,11.02
CD,01/01/2019,6.07
Borough,12/01/2011,19.41
CD,12/01/2017,7.79
Borough,06/01/2010,17.42
Borough,06/01/2016,13.08
Borough,12/01/2020,20.73
Borough,06/01/2011,17.04
Borough,01/02/2012,11.06
Borough,12/01/2011,22.62
Borough,12/01/2013,18.93
Borough,06/01/2017,13.42
Borough,12/01/2016,24.83
Borough,06/01/2018,12.52
Borough,12/01/2008,12.56
Borough,12/01/2017,7.88
Borough,06/01/2009,10.27
Borough,01/01/2017,7.19
Borough,06/01/2015,32.36
Borough,06/01/2019,32.18
Borough,12/01/2012,22.84
Borough,01/01/2015,1.4
Borough,12/01/2011,8.63
Borough,06/01/2019,13.06
Borough,12/01/2019,22.86
Borough,12/01/2009,21.01
Borough,01/01/2018,17.18
Borough,06/01/2016,7.75
Borough,12/31/2015,17.65
Borough,06/01/2021,11.01
Borough,06/01/2012,15.84
UHF42,12/01/2016,8.59
UHF42,06/01/2017,10.13
UHF42,06/01/2018,9.06
UHF42,06/01/2020,7.24
Borough,12/01/2009,11.98
Borough,01/01/2021,7.41
Borough,06/01/2011,12.86
UHF42,12/01/2008,19.9
UHF42,01/01/2020,14.81
UHF42,12/01/2018,20.53
UHF42,12/01/2010,18.98
UHF42,01/01/2020,18.92
Borough,12/01/2010,30.96
UHF42,12/01/2010,26.67
UHF42,12/01/2008,29.35
UHF34,06/01/2009,25.7
UHF34,06/01/2017,26.91
UHF34,06/01/2020,10.42
UHF34,12/01/2013,19.75
UHF34,12/01/2011,26.04
UHF34,12/01/2013,21.75
UHF34,12/01/2009,23.85
UHF34,12/01/2011,22.44
UHF34,12/01/2013,19.26
